Timestamp,Annotation,Other Anomalies,A#AEGIS,A#AICrit,A#Attester,A#DAD,A#HybMon,A#Stef-Phy,A#Superdetector,FIT101,LIT101,MV101,P102,P101,AIT202,AIT203,AIT201,FIT201,MV201,P208,P207,P206,P204,P205,P203,P202,P201,AIT301,AIT302,AIT303,DPIT301,FIT301,LIT301,MV301,MV302,MV304,MV303,P301,P302,AIT402,AIT401,FIT401,LIT401,P402,P403,P404,P401,UV401,AIT501,AIT502,AIT503,AIT504,FIT503,FIT502,FIT504,FIT501,MV504,MV503,MV501,MV502,P501,P502,PIT501,PIT502,PIT503,FIT601,FIT602,LIT601,LIT602,P601,P602,P603,PLC4,PLC1,PLC6,PLC5,PLC3,PLC2,P1SA1,Plant,Attack Hash,Attack Name,Attack State,Attack Target,Attack Type,Intent,Attack Mode,Attack Outcome,Target Selection,Entry Point,ASD,Attacker,Attack Id,Attack Subid
22/06/2021 09:37:14 AM,,,,,,,,,,0.0,823.365845,1.0,1.0,1.0,5.706422,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.83785772,307.47168,12.9009533,0.04161598,0.0005124427,898.1271,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.232,1.0,1.0,1.0,1.0,False,6.71706,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.66389,16.40605,0.0,0.0,706.6137,603.338867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:15 AM,,,,,,,,,,0.0,823.562134,1.0,1.0,1.0,5.706422,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84493256,307.036316,12.9009533,0.04161598,0.0005124427,898.1271,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.4627,1.0,1.0,1.0,1.0,False,6.7215457,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.6778,603.338867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:16 AM,,,,,,,,,,0.0,823.562134,1.0,1.0,1.0,5.706422,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84493256,307.036316,12.9009533,0.04161598,0.0005124427,898.1271,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.578064,1.0,1.0,1.0,1.0,False,6.7215457,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.6778,603.0825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:17 AM,,,,,,,,,,0.0,823.3266,1.0,1.0,1.0,5.706422,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84576464,307.036316,12.9009533,0.04161598,0.0005124427,898.1271,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.50116,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.3894,603.0825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:18 AM,,,,,,,,,,0.0,823.3266,1.0,1.0,1.0,5.706422,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.849094,307.036316,12.9009533,0.04161598,0.0005124427,898.2072,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.8088,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.1651,603.0825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:19 AM,,,,,,,,,,0.0,823.1303,1.0,1.0,1.0,5.691682,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.849094,307.036316,12.4847937,0.04161598,0.0005124427,898.2072,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.578064,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.1651,602.890259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:20 AM,,,,,,,,,,0.0,823.1303,1.0,1.0,1.0,5.691682,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,12.4847937,0.04161598,0.0005124427,898.8481,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,594.8859,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,705.972839,602.890259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:21 AM,,,,,,,,,,0.0,823.1303,1.0,1.0,1.0,5.691682,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,12.4847937,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.039734,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.805969,602.890259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:22 AM,,,,,,,,,,0.0,823.758362,1.0,1.0,1.0,5.666047,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,13.0930271,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,594.8859,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.805969,602.7621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:24 AM,,,,MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.758362,1.0,1.0,1.0,5.666047,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,13.0930271,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.0782,1.0,1.0,1.0,1.0,False,6.72442961,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.645752,602.7621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:25 AM,,,,MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.7191,1.0,1.0,1.0,5.648103,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,13.1250391,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.0782,1.0,1.0,1.0,1.0,False,6.719944,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.6137,602.249451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:27 AM,,,,MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.6406,1.0,1.0,1.0,5.64169455,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.85325575,307.036316,12.8049164,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.116638,1.0,1.0,1.0,1.0,False,6.719944,298.6414,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.7439847,16.40605,0.0,0.0,706.6137,602.249451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:28 AM,,,,MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.562134,1.0,1.0,1.0,5.632082,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84701347,307.138733,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000768295,595.50116,1.0,1.0,1.0,1.0,False,6.714817,298.846436,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.90417433,16.40605,0.0,0.0,706.9982,602.249451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:29 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.4051,1.0,1.0,1.0,5.632082,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84701347,307.497284,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0148537038,595.116638,1.0,1.0,1.0,1.0,False,6.71225357,298.846436,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.90417433,16.40605,0.0,0.0,706.9982,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:30 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.3266,1.0,1.0,1.0,5.63048,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84701347,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0148537038,595.116638,1.0,1.0,1.0,1.0,False,6.71225357,298.846436,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.90417433,16.40605,0.0,0.0,706.9982,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:31 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.9733,1.0,1.0,1.0,5.63048,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84701347,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0148537038,595.270447,1.0,1.0,1.0,1.0,False,6.71225357,298.846436,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.90417433,16.40605,0.0,0.0,706.9982,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:32 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.0126,1.0,1.0,1.0,5.646501,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.8441,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0005121967,595.232,1.0,1.0,1.0,1.0,False,6.71225357,298.846436,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.9982,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:33 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,823.0126,1.0,1.0,1.0,5.65355,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.843268,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0005121967,594.9244,1.0,1.0,1.0,1.0,False,6.71225357,298.87207,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:34 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.8163,1.0,1.0,1.0,5.65355,358.574738,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.843268,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0129329665,594.539856,1.0,1.0,1.0,1.0,False,6.71225357,298.87207,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:35 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.8163,1.0,1.0,1.0,5.66989231,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.843268,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0129329665,594.8859,1.0,1.0,1.0,1.0,False,6.708729,299.000244,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:36 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.8163,1.0,1.0,1.0,5.66989231,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.84201956,307.625336,12.6768675,0.04161598,0.0005124427,899.1285,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0129329665,595.039734,1.0,1.0,1.0,1.0,False,6.708729,299.000244,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:37 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.8163,1.0,1.0,1.0,5.68399143,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.841187,307.625336,12.6768675,0.04161598,0.0005124427,899.0083,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.00102439336,595.039734,1.0,1.0,1.0,1.0,False,6.708729,299.000244,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:39 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.541565,1.0,1.0,1.0,5.68399143,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.841187,307.625336,12.6768675,0.04161598,0.0005124427,898.8481,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000256098341,595.578064,1.0,1.0,1.0,1.0,False,6.708729,299.000244,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.6137,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:40 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.3453,1.0,1.0,1.0,5.68687534,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.841187,307.8558,12.6768675,0.04161598,0.0005124427,898.8481,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000256098341,595.6165,1.0,1.0,1.0,1.0,False,6.71513748,298.8208,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.9662,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
22/06/2021 09:37:41 AM,,,MV_302_AInvariant#{'MV_302': 2}#{'Alarm message': 'None'},MV302_R3#2#ANOMALY: MV302 is OPEN but DPIT301 is less than 7 bar,,,,,,0.0,822.620056,1.0,1.0,1.0,5.68687534,358.7029,33.4850044,0.0,1.0,,,1.0,1.0,1,1,1.0,1,5.841187,307.8558,12.6768675,0.04161598,0.0005124427,898.8481,1.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.000256098341,595.270447,1.0,1.0,1.0,1.0,False,6.71513748,298.8208,120.994614,4.84491158,0.002048459,0.0019213527,0.0,0.00256344536,1.0,1.0,1,1.0,1.0,1.0,20.1871319,6.87213659,16.40605,0.0,0.0,706.9662,601.800842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,,,,,,,,,,,,,,
